author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,price,district,street,house_number,underground,residential_complex
ID 320156,realtor,https://www.cian.ru/sale/flat/312076585/,Москва,sale,flat,3,3,1,40.1,-1,0,5800000,, Генерала Донскова,27к3,Апрелевка,
PRO ОБМЕН,real_estate_agent,https://www.cian.ru/sale/flat/312029611/,Москва,sale,flat,8,9,1,29.9,-1,0,5850000,, Золотошвейная,6,Филатов Луг,Цветочные Поляны
Елена Форман,realtor,https://www.cian.ru/sale/flat/307265595/,Москва,sale,flat,6,6,1,25.0,-1,0,5899999,Восточное Измайлово,Первомайская ,126,Первомайская,
ОГРК,real_estate_agent,https://www.cian.ru/sale/flat/316371574/,Москва,sale,flat,6,6,1,25.0,-1,0,5950000,Восточное Измайлово,Первомайская ,126,Первомайская,
ОГРК,real_estate_agent,https://www.cian.ru/sale/flat/314006911/,Москва,sale,flat,3,6,1,16.3,-1,0,5950000,Хорошево-Мневники,3-я Хорошевская ,2С1,Хорошёво,
Марина Слизова,realtor,https://www.cian.ru/sale/flat/314692829/,Москва,sale,flat,3,5,1,27.0,-1,0,5990000,, 1-я Ватутинская,17,Ольховая,
Татьяна Павлова,realtor,https://www.cian.ru/sale/flat/313479995/,Москва,sale,flat,4,5,1,18.7,-1,0,5900000,Солнцево, 50 лет Октября,2К2,Говорово,
Владис,real_estate_agent,https://www.cian.ru/sale/flat/307850423/,Москва,sale,flat,3,9,1,43.0,-1,0,5900000,,,к4Б,Крёкшино,Эдельвейс ЖК
ГОРОБМЕН,real_estate_agent,https://www.cian.ru/sale/flat/316463919/,Москва,sale,flat,1,3,1,34.02,-1,0,5900000,, Борисоглебская Слобода,6к2,Апрелевка,
Айнур Гаджиева,realtor,https://www.cian.ru/sale/flat/313447493/,Москва,sale,flat,2,4,1,42.0,-1,0,5950000,пос. Рогово, Березки,10к2,,Кутузовские берёзы
Астория,real_estate_agent,https://www.cian.ru/sale/flat/297089589/,Москва,sale,flat,4,5,1,30.4,-1,0,5999000,, Центральная,4,Подольск,
Сделка,real_estate_agent,https://www.cian.ru/sale/flat/316897050/,Москва,sale,flat,3,5,1,30.3,-1,0,6000000,,,15,Тёплый Стан,
Прайм Самолет Плюс,real_estate_agent,https://www.cian.ru/sale/flat/316833809/,Москва,sale,flat,1,4,1,41.2,-1,0,6000000,, Ирландская,4к2,Троицк,Ирландский квартал
ST-REALTY,real_estate_agent,https://www.cian.ru/sale/flat/315394188/,Москва,sale,flat,2,2,1,32.0,-1,0,6000000,, Липовая Аллея,4,Толстопальцево,
Анатолий Анищенко,realtor,https://www.cian.ru/sale/flat/316803866/,Москва,sale,flat,1,5,1,30.1,-1,0,6000000,,,14,Апрелевка,
Сергей Горелкин,realtor,https://www.cian.ru/sale/flat/300337168/,Москва,sale,flat,3,6,1,28.0,-1,0,6000000,, Жемчужная,1к6,Филатов Луг,
Октава-Недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/316369718/,Москва,sale,flat,4,7,1,42.0,-1,0,6000000,,,93,Крёкшино,Эдельвейс ЖК
Простор-недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/315238249/,Москва,sale,flat,4,4,1,29.4,-1,0,6100000,, Жемчужная,1к14,Филатов Луг,
ИНКОМ-Недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/315714958/,Москва,sale,flat,1,5,1,35.4,-1,0,6100000,,,9,Силикатная,
Простор-недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/316005021/,Москва,sale,flat,2,9,1,32.4,-1,0,6100000,,,8,Филатов Луг,
Сергей Кисленко,realtor,https://www.cian.ru/sale/flat/314934973/,Москва,sale,flat,1,4,1,30.5,-1,0,6100000,Троицк, Пионерская,5,,
Метриум Премиум - отдел вторичной недвижимости,real_estate_agent,https://www.cian.ru/sale/flat/304863760/,Москва,sale,flat,4,8,1,17.2,-1,0,6141432,Таганский,Нижегородская ,32С15,Калитники,
CENTURY 21 Victory,real_estate_agent,https://www.cian.ru/sale/flat/316192529/,Москва,sale,flat,5,5,1,18.0,-1,0,6270000,Марфино,Ботаническая ,41К7,Владыкино,Апартаменты Алтай
Самолет Плюс Москва ЮГ,real_estate_agent,https://www.cian.ru/sale/flat/310712349/,Москва,sale,flat,2,5,1,30.4,-1,0,6200000,,,9,Силикатная,
Сити Недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/310089862/,Москва,sale,flat,1,4,1,15.0,-1,0,6200000,Бабушкинский,Верхоянская ,10,Свиблово,
Сити Недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/305790131/,Москва,sale,flat,1,5,1,19.0,-1,0,6200000,Таганский, Талалихина,39,Волгоградский проспект,
Татьяна Попова,realtor,https://www.cian.ru/sale/flat/292147309/,Москва,sale,flat,1,6,1,30.0,-1,0,6300000,, Жемчужная,1к2,Филатов Луг,
i-deal,real_estate_agent,https://www.cian.ru/sale/flat/299025994/,Москва,sale,flat,2,8,1,27.0,-1,0,6333000,Таганский,Нижегородская ,32С15а,Калитники,
ЕГСН Продажа,real_estate_agent,https://www.cian.ru/sale/flat/315105428/,Москва,sale,flat,3,5,1,30.1,-1,0,6400000,, Дачная,2,Кокошкино,
MoRE,real_estate_agent,https://www.cian.ru/sale/flat/316695023/,Москва,sale,flat,1,5,1,36.1,-1,0,6400000,, Академика Дыхне,20,Троицк,Легенда
ЭТАЖИ Подольск,real_estate_agent,https://www.cian.ru/sale/flat/316291615/,Москва,sale,flat,2,5,1,40.5,-1,0,6499000,, Академика Дыхне,20,Троицк,Легенда
Вероника,real_estate_agent,https://www.cian.ru/sale/flat/265206637/,Москва,sale,flat,2,5,1,42.0,-1,0,6400000,пос. Рогово, Березки,10к2,,Кутузовские берёзы
Сергей Ермоленко,realtor,https://www.cian.ru/sale/flat/315052425/,Москва,sale,flat,4,4,1,34.3,-1,0,6400000,, Центральная,35,Крёкшино,
Ольга Демидова,realtor,https://www.cian.ru/sale/flat/316986329/,Москва,sale,flat,1,1,1,40.0,-1,0,6500000,Южное Бутово,2-я Павлоградская ,28,Бутово,
ИНКОМ-Недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/314787152/,Москва,sale,flat,2,12,-1,38.8,-1,0,6500000,Строгино,Таллинская ,5К3,Строгино,
Альберт Ишуков,realtor,https://www.cian.ru/sale/flat/316636853/,Москва,sale,flat,3,5,1,37.0,-1,0,6500000,Новая Москва, Лесная,82,Крёкшино,
NOVEL,real_estate_agent,https://www.cian.ru/sale/flat/314016816/,Москва,sale,flat,6,9,1,36.0,-1,0,6500000,, Солнечная,3Ас3,Рассказовка,
Риэлторское бюро Диола,real_estate_agent,https://www.cian.ru/sale/flat/314829521/,Москва,sale,flat,5,5,-1,29.8,-1,0,6500000,Донской, Шаболовка,46К2,Шаболовская,
Центральный Департамент Недвижимости,real_estate_agent,https://www.cian.ru/sale/flat/298908066/,Москва,sale,flat,2,17,1,28.0,-1,0,6500000,,,7,Остафьево,Новомосковский
Юлия  Елисеева,realtor,https://www.cian.ru/sale/flat/316022394/,Москва,sale,flat,12,12,-1,62.0,-1,0,6500000,Отрадное,Алтуфьевское шоссе,42,,
CENTURY 21 Столичная недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/315879291/,Москва,sale,flat,9,12,1,29.0,-1,0,6600000,, Харлампиева,50к2,Филатов Луг,Спортивный квартал
ИНКОМ-Недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/315045467/,Москва,sale,flat,2,9,1,32.5,-1,0,6700000,, Дзержинского,2,Кокошкино,
Людмила Микушина,realtor,https://www.cian.ru/sale/flat/313737969/,Москва,sale,flat,2,12,1,31.6,-1,0,6700000,Троицк, Солнечная,4,,
На Петровке,real_estate_agent,https://www.cian.ru/sale/flat/315244037/,Москва,sale,flat,3,5,1,42.5,-1,0,6700000,, Академика Дыхне,20,Троицк,Легенда
Метриум Премиум - отдел вторичной недвижимости,real_estate_agent,https://www.cian.ru/sale/flat/304864032/,Москва,sale,flat,5,8,1,20.3,-1,0,6749100,Таганский,Нижегородская ,32С15,Калитники,
Наталия Марычева,realtor,https://www.cian.ru/sale/flat/315034486/,Москва,sale,flat,7,7,1,36.5,-1,0,6700000,, Медовая Долина,2,Санино,Баркли Медовая долина
Владис,real_estate_agent,https://www.cian.ru/sale/flat/315163986/,Москва,sale,flat,3,3,1,35.0,-1,0,6750000,, Генерала Донскова,21,Апрелевка,
Елена Форман,realtor,https://www.cian.ru/sale/flat/313896920/,Москва,sale,flat,3,5,1,20.0,-1,0,6799999,Марфино,Гостиничная ,5,Окружная,
ID 43009395,unknown,https://www.cian.ru/sale/flat/314392807/,Москва,sale,flat,6,6,1,30.0,-1,0,6750000,Восточное Измайлово,Первомайская ,126,Первомайская,
Сбербанк,real_estate_agent,https://www.cian.ru/sale/flat/316643576/,Москва,sale,flat,16,17,1,38.4,-1,0,6885000,Некрасовка,Некрасовская ,9,Люберцы,
Артем Лифинцев,realtor,https://www.cian.ru/sale/flat/315353416/,Москва,sale,flat,1,3,1,35.0,-1,0,6840000,, Десятинная,5,Апрелевка,
Юрий Фридман,realtor,https://www.cian.ru/sale/flat/316499706/,Москва,sale,flat,3,4,1,30.2,-1,0,6800000,,переулок Гаражный,2,Мичуринец,
Гурам Базадзе,realtor,https://www.cian.ru/sale/flat/300654163/,Москва,sale,flat,16,17,1,36.6,-1,0,6800000,, Текстильщиков,3к2,Ольховая,Троицк Е-39 (Фаворит)
СмениКварти.Ру,real_estate_agent,https://www.cian.ru/sale/flat/316089015/,Москва,sale,flat,2,2,1,45.0,-1,0,6800000,, Заводская,6Б,Щербинка,
Александра Арбатова,realtor,https://www.cian.ru/sale/flat/269489143/,Москва,sale,flat,1,24,1,26.0,-1,0,6800000,, Бачуринская,7к2,Коммунарка,Новая Звезда
Алексей Рыбаков,realtor,https://www.cian.ru/sale/flat/315835130/,Москва,sale,flat,2,3,1,36.0,-1,0,6800000,, Генерала Донскова,25к1,Апрелевка,
Римма Гильманшина,realtor,https://www.cian.ru/sale/flat/316850329/,Москва,sale,flat,17,17,1,30.0,-1,0,6800000,НАО (Новомосковский), Яворки,1к5,,Кленовые Аллеи
Римма Гильманшина,realtor,https://www.cian.ru/sale/flat/314467503/,Москва,sale,flat,4,17,1,30.2,-1,0,6800000,, Генерала Пилипенко,1к3,Ольховая,Кленовые Аллеи
Юлия Нука,realtor,https://www.cian.ru/sale/flat/296116200/,Москва,sale,flat,6,8,1,22.0,-1,0,6900000,, 3-я Нововатутинская,15к2,Ольховая,"Новые Ватутинки, мкр. Центральный"
Павел Панов,realtor,https://www.cian.ru/sale/flat/316558447/,Москва,sale,flat,4,5,1,30.7,-1,0,6900000,, Школьная,12,Кокошкино,
Метриум Премиум - отдел вторичной недвижимости,real_estate_agent,https://www.cian.ru/sale/flat/303655784/,Москва,sale,flat,4,8,1,27.0,-1,0,6944049,Таганский,Нижегородская ,32С15,Калитники,
Местное,real_estate_agent,https://www.cian.ru/sale/flat/316239080/,Москва,sale,flat,1,5,1,58.1,-1,0,6900000,,,,,
ДМД-НЕДВИЖИМОСТЬ,real_estate_agent,https://www.cian.ru/sale/flat/314287939/,Москва,sale,flat,2,3,1,40.0,-1,0,6999000,, Генерала Донскова,10,Апрелевка,
i-deal,real_estate_agent,https://www.cian.ru/sale/flat/299027789/,Москва,sale,flat,2,8,1,28.0,-1,0,6950000,Таганский,Нижегородская ,32С15а,Калитники,
Анна Михеева,realtor,https://www.cian.ru/sale/flat/305311999/,Москва,sale,flat,1,17,1,31.4,-1,0,6990000,Бирюлево Восточное,Липецкая ,36/20,,
ОГРК,real_estate_agent,https://www.cian.ru/sale/flat/313067276/,Москва,sale,flat,1,5,1,41.3,-1,0,7000000,, Жемчужная,1к4,Филатов Луг,
Елизавета Кондрашова,realtor,https://www.cian.ru/sale/flat/315000019/,Москва,sale,flat,4,12,1,40.0,-1,0,7000000,, Северная,21к1,Толстопальцево,
РУСЬ - Недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/314550492/,Москва,sale,flat,3,4,1,32.0,-1,0,7000000,, Авиаторов,16,Щербинка,
ИНКОМ-Недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/316594911/,Москва,sale,flat,2,17,1,26.0,-1,0,7000000,, Омская,18,Аэропорт Внуково,Внуково 2017
Валентина Макарова,realtor,https://www.cian.ru/sale/flat/313199141/,Москва,sale,flat,4,4,1,35.0,-1,0,7000000,, Центральная,12к1,Крёкшино,
